-181.202, -35.643, 12.683, 23.083
-181.200, -36.067, 12.725, 23.116
-181.198, -36.492, 12.767, 23.149
-181.196, -36.919, 12.809, 23.182
-181.194, -37.347, 12.852, 23.215
-181.192, -37.777, 12.895, 23.248
-181.190, -38.207, 12.937, 23.281
-181.188, -38.640, 12.980, 23.314
-181.186, -39.074, 13.023, 23.347
-181.184, -39.509, 13.066, 23.380
-181.182, -39.945, 13.109, 23.413
-181.180, -40.383, 13.152, 23.446
-181.178, -40.823, 13.196, 23.479
-181.176, -41.264, 13.240, 23.512
-181.174, -41.706, 13.284, 23.545
-181.171, -42.150, 13.328, 23.578
-181.169, -42.596, 13.372, 23.611
-181.167, -43.042, 13.416, 23.644
-181.165, -43.491, 13.460, 23.677
-181.163, -43.941, 13.504, 23.710
-181.160, -44.392, 13.549, 23.743
-181.158, -44.845, 13.595, 23.776
-181.156, -45.299, 13.640, 23.809
-181.154, -45.755, 13.686, 23.842
-181.151, -46.212, 13.731, 23.875
-181.149, -46.671, 13.776, 23.908
-181.147, -47.131, 13.822, 23.941
-181.144, -47.593, 13.867, 23.974
-181.142, -48.057, 13.913, 24.007
-181.140, -48.522, 13.959, 24.040
-181.137, -48.988, 14.006, 24.073
-181.135, -49.456, 14.052, 24.106
-181.133, -49.926, 14.099, 24.139
-181.130, -50.397, 14.146, 24.172
-181.128, -50.870, 14.193, 24.205
-181.125, -51.344, 14.240, 24.238
-181.123, -51.820, 14.287, 24.271
-181.120, -52.297, 14.334, 24.304
-181.118, -52.776, 14.382, 24.337
-181.115, -53.257, 14.430, 24.370
-181.113, -53.739, 14.477, 24.403
-181.110, -54.223, 14.525, 24.436
-181.107, -54.708, 14.573, 24.469
-181.105, -55.195, 14.622, 24.502
-181.102, -55.684, 14.671, 24.535
-181.099, -56.174, 14.719, 24.568
-181.097, -56.666, 14.768, 24.601
-181.094, -57.160, 14.817, 24.634
-181.091, -57.655, 14.866, 24.667
-181.089, -58.151, 14.916, 24.700
-181.086, -58.650, 14.966, 24.733
-181.083, -59.150, 15.015, 24.766
-181.080, -59.652, 15.065, 24.799
-181.077, -60.155, 15.114, 24.832
-181.075, -60.660, 15.164, 24.865
-181.072, -61.167, 15.214, 24.898
-181.069, -61.675, 15.265, 24.931
-181.066, -62.186, 15.316, 24.964
-181.063, -62.697, 15.368, 24.997
-181.060, -63.211, 15.418, 25.030
-181.057, -63.726, 15.469, 25.063
-181.054, -64.243, 15.520, 25.096
-181.051, -64.762, 15.571, 25.129
-181.048, -65.282, 15.624, 25.162
-181.045, -65.804, 15.676, 25.195
-181.042, -66.328, 15.728, 25.228
-181.039, -66.854, 15.780, 25.261
-181.036, -67.381, 15.833, 25.294
-181.033, -67.910, 15.885, 25.327
-181.029, -68.441, 15.938, 25.360
-181.026, -68.974, 15.990, 25.393
-181.023, -69.508, 16.043, 25.426
-181.020, -70.044, 16.097, 25.459
-181.016, -70.582, 16.150, 25.492
-181.013, -71.122, 16.203, 25.525
-181.010, -71.663, 16.257, 25.558
-181.007, -72.206, 16.312, 25.591
-181.003, -72.752, 16.366, 25.624
-181.000, -73.298, 16.421, 25.657
-180.996, -73.847, 16.475, 25.690
-180.993, -74.398, 16.529, 25.723
-180.989, -74.950, 16.584, 25.756
-180.986, -75.504, 16.639, 25.789
-180.982, -76.060, 16.695, 25.822
-180.979, -76.618, 16.750, 25.855
-180.975, -77.178, 16.806, 25.888
-180.972, -77.740, 16.861, 25.921
-180.968, -78.303, 16.918, 25.954
-180.965, -78.868, 16.974, 25.987
-180.961, -79.436, 17.030, 26.020
-180.957, -80.005, 17.087, 26.053
-180.954, -80.576, 17.144, 26.086
-180.950, -81.149, 17.201, 26.119
-180.946, -81.724, 17.258, 26.152
-180.942, -82.300, 17.315, 26.185
-180.938, -82.879, 17.373, 26.218
-180.935, -83.459, 17.431, 26.251
-180.931, -84.042, 17.488, 26.284
-180.927, -84.626, 17.546, 26.317
-180.923, -85.213, 17.605, 26.350
-180.919, -85.801, 17.663, 26.383
-180.915, -86.391, 17.722, 26.416
-180.911, -86.983, 17.781, 26.449
-180.907, -87.578, 17.838, 26.482
-180.903, -88.173, 17.880, 26.515
-180.899, -88.769, 17.889, 26.548
-180.895, -89.364, 17.851, 26.581
-180.890, -89.957, 17.772, 26.614
-180.886, -90.545, 17.668, 26.647
-180.882, -91.130, 17.549, 26.680
-180.878, -91.711, 17.426, 26.713
-180.874, -92.287, 17.308, 26.746
-180.870, -92.860, 17.202, 26.779
-180.866, -93.431, 17.110, 26.812
-180.862, -93.999, 17.031, 26.845
-180.857, -94.564, 16.964, 26.878
-180.853, -95.128, 16.909, 26.911
-180.849, -95.690, 16.865, 26.944
-180.845, -96.252, 16.832, 26.977
-180.841, -96.812, 16.808, 27.010
-180.836, -97.373, 16.794, 27.043
-180.832, -97.933, 16.789, 27.076
-180.828, -98.493, 16.792, 27.109
-180.824, -99.053, 16.802, 27.142
-180.819, -99.614, 16.818, 27.175
-180.815, -100.176, 16.839, 27.208
-180.811, -100.738, 16.858, 27.241
-180.806, -101.300, 16.867, 27.274
-180.802, -101.863, 16.865, 27.307
-180.797, -102.425, 16.857, 27.340
-180.793, -102.987, 16.850, 27.373
-180.789, -103.548, 16.845, 27.406
-180.784, -104.109, 16.837, 27.439
-180.780, -104.670, 16.825, 27.472
-180.775, -105.231, 16.809, 27.505
-180.771, -105.790, 16.791, 27.538
-180.766, -106.350, 16.773, 27.571
-180.762, -106.908, 16.755, 27.604
-180.757, -107.466, 16.736, 27.637
-180.753, -108.023, 16.715, 27.670
-180.748, -108.580, 16.693, 27.703
-180.744, -109.136, 16.670, 27.736
-180.739, -109.691, 16.647, 27.769
-180.735, -110.245, 16.624, 27.802
-180.730, -110.798, 16.600, 27.835
-180.726, -111.351, 16.576, 27.868
-180.721, -111.903, 16.552, 27.901
-180.717, -112.454, 16.526, 27.934
-180.712, -113.004, 16.501, 27.967
-180.708, -113.553, 16.476, 28.000
-180.703, -114.102, 16.450, 28.033
-180.698, -114.650, 16.424, 28.066
-180.694, -115.196, 16.398, 28.099
-180.689, -115.742, 16.372, 28.132
-180.685, -116.287, 16.346, 28.165
-180.680, -116.831, 16.320, 28.198
-180.675, -117.375, 16.293, 28.231
-180.671, -117.917, 16.267, 28.264
-180.666, -118.459, 16.241, 28.297
-180.662, -118.999, 16.215, 28.330
-180.657, -119.539, 16.188, 28.363
-180.652, -120.078, 16.161, 28.396
-180.648, -120.616, 16.135, 28.429
-180.643, -121.153, 16.109, 28.462
-180.638, -121.689, 16.083, 28.495
-180.634, -122.225, 16.056, 28.528
-180.629, -122.759, 16.029, 28.561
-180.624, -123.293, 16.003, 28.594
-180.620, -123.826, 15.977, 28.627
-180.615, -124.358, 15.950, 28.660
-180.610, -124.889, 15.924, 28.693
-180.606, -125.419, 15.898, 28.726
-180.601, -125.948, 15.871, 28.759
-180.596, -126.476, 15.846, 28.792
-180.591, -127.004, 15.820, 28.825
-180.587, -127.530, 15.793, 28.858
-180.582, -128.056, 15.767, 28.891
-180.577, -128.581, 15.741, 28.924
-180.572, -129.105, 15.715, 28.957
-180.568, -129.628, 15.689, 28.990
-180.563, -130.151, 15.663, 29.023
-180.558, -130.672, 15.637, 29.056
-180.553, -131.193, 15.611, 29.089
-180.549, -131.712, 15.585, 29.122
-180.544, -132.231, 15.560, 29.155
-180.539, -132.749, 15.534, 29.188
-180.534, -133.266, 15.508, 29.221
-180.529, -133.783, 15.483, 29.254
-180.524, -134.298, 15.457, 29.287
-180.520, -134.813, 15.431, 29.320
-180.515, -135.326, 15.406, 29.353
-180.510, -135.839, 15.380, 29.386
-180.505, -136.351, 15.355, 29.419
-180.500, -136.862, 15.329, 29.452
-180.495, -137.373, 15.304, 29.485
-180.490, -137.882, 15.279, 29.518
-180.485, -138.391, 15.254, 29.551
-180.481, -138.899, 15.228, 29.584
-180.476, -139.406, 15.203, 29.617
-180.471, -139.912, 15.178, 29.650
-180.466, -140.417, 15.153, 29.683
-180.461, -140.921, 15.128, 29.716
-180.456, -141.425, 15.103, 29.749
-180.451, -141.928, 15.078, 29.782
-180.446, -142.430, 15.053, 29.815
-180.441, -142.931, 15.028, 29.848
-180.436, -143.431, 15.003, 29.881
-180.431, -143.931, 14.979, 29.914
-180.426, -144.429, 14.954, 29.947
-180.421, -144.927, 14.929, 29.980
-180.416, -145.424, 14.904, 30.013
-180.411, -145.920, 14.879, 30.046
-180.406, -146.415, 14.854, 30.079
-180.401, -146.910, 14.830, 30.112
-180.396, -147.404, 14.806, 30.145
-180.391, -147.897, 14.782, 30.178
-180.385, -148.389, 14.757, 30.211
-180.380, -148.880, 14.732, 30.244
-180.375, -149.370, 14.707, 30.277
-180.370, -149.860, 14.683, 30.310
-180.365, -150.349, 14.659, 30.343
-180.360, -150.837, 14.635, 30.376
-180.355, -151.324, 14.611, 30.409
-180.349, -151.810, 14.587, 30.442
-180.344, -152.296, 14.563, 30.475
-180.339, -152.781, 14.539, 30.508
-180.334, -153.265, 14.514, 30.541
-180.329, -153.748, 14.490, 30.574
-180.323, -154.230, 14.466, 30.607
-180.318, -154.712, 14.443, 30.640
-180.313, -155.193, 14.419, 30.673
-180.308, -155.673, 14.395, 30.706
-180.302, -156.152, 14.371, 30.739
-180.297, -156.630, 14.347, 30.772
-180.292, -157.108, 14.323, 30.805
-180.286, -157.585, 14.300, 30.838
-180.281, -158.061, 14.276, 30.871
-180.276, -158.536, 14.253, 30.904
-180.270, -159.011, 14.229, 30.937
-180.265, -159.484, 14.205, 30.970
-180.259, -159.957, 14.182, 31.003
-180.254, -160.429, 14.158, 31.036
-180.249, -160.901, 14.135, 31.069
-180.243, -161.371, 14.112, 31.102
-180.238, -161.841, 14.088, 31.135
-180.232, -162.310, 14.065, 31.168
-180.227, -162.778, 14.042, 31.201
-180.221, -163.246, 14.019, 31.234
-180.215, -163.712, 13.995, 31.267
-180.210, -164.178, 13.972, 31.300
-180.204, -164.643, 13.949, 31.333
-180.199, -165.108, 13.926, 31.366
-180.193, -165.571, 13.903, 31.399
-180.188, -166.034, 13.880, 31.432
-180.182, -166.496, 13.857, 31.465
-180.176, -166.958, 13.834, 31.498
-180.170, -167.418, 13.811, 31.531
-180.165, -167.878, 13.788, 31.564
-180.159, -168.337, 13.766, 31.597
-180.153, -168.795, 13.743, 31.630
-180.147, -169.253, 13.720, 31.663
-180.142, -169.709, 13.698, 31.696
-180.136, -170.165, 13.675, 31.729
-180.130, -170.621, 13.652, 31.762
-180.124, -171.075, 13.630, 31.795
-180.118, -171.529, 13.607, 31.828
-180.112, -171.982, 13.585, 31.861
-180.106, -172.434, 13.562, 31.894
-180.100, -172.885, 13.540, 31.927
-180.094, -173.336, 13.517, 31.960
-180.088, -173.786, 13.495, 31.993
-180.082, -174.235, 13.472, 32.026
-180.076, -174.684, 13.451, 32.059
-180.070, -175.132, 13.429, 32.092
-180.064, -175.579, 13.406, 32.125
-180.057, -176.025, 13.384, 32.158
-180.051, -176.470, 13.361, 32.191
-180.045, -176.915, 13.340, 32.224
-180.039, -177.359, 13.318, 32.257
-180.032, -177.803, 13.296, 32.290
-180.026, -178.245, 13.274, 32.323
-180.019, -178.687, 13.252, 32.356
-180.013, -179.128, 13.230, 32.389
-180.006, -179.569, 13.208, 32.422
-180.000, -180.008, 13.187, 32.455
-179.993, -180.447, 13.165, 32.488
-179.986, -180.886, 13.143, 32.521
-179.980, -181.323, 13.121, 32.554
-179.973, -181.760, 13.099, 32.587
-179.966, -182.196, 13.078, 32.620
-179.959, -182.631, 13.056, 32.653
-179.951, -183.066, 13.035, 32.686
-179.944, -183.500, 13.013, 32.719
-179.936, -183.933, 12.991, 32.752
-179.929, -184.365, 12.970, 32.785
-179.920, -184.797, 12.948, 32.818
-179.912, -185.228, 12.927, 32.851
-179.903, -185.658, 12.906, 32.884
-179.893, -186.088, 12.885, 32.917
-179.883, -186.517, 12.863, 32.950
-179.872, -186.945, 12.842, 32.983
-179.860, -187.372, 12.821, 33.016
-179.848, -187.799, 12.800, 33.049
-179.834, -188.225, 12.779, 33.082
-179.820, -188.650, 12.757, 33.115
-179.805, -189.074, 12.736, 33.148
-179.788, -189.498, 12.715, 33.181
-179.770, -189.921, 12.694, 33.214
-179.751, -190.343, 12.673, 33.247
-179.730, -190.764, 12.652, 33.280
-179.708, -191.185, 12.631, 33.313
-179.684, -191.605, 12.610, 33.346
-179.659, -192.024, 12.590, 33.379
-179.632, -192.442, 12.569, 33.412
-179.603, -192.859, 12.548, 33.445
-179.573, -193.276, 12.527, 33.478
-179.540, -193.692, 12.506, 33.511
-179.506, -194.106, 12.486, 33.544
-179.470, -194.520, 12.465, 33.577
-179.431, -194.934, 12.445, 33.610
-179.391, -195.346, 12.424, 33.643
-179.348, -195.757, 12.403, 33.676
-179.303, -196.167, 12.383, 33.709
-179.256, -196.577, 12.363, 33.742
-179.206, -196.986, 12.352, 33.775
-179.154, -197.394, 12.354, 33.808
-179.100, -197.803, 12.365, 33.841
-179.043, -198.212, 12.386, 33.874
-178.984, -198.621, 12.415, 33.907
-178.922, -199.031, 12.451, 33.940
-178.857, -199.443, 12.494, 33.973
-178.789, -199.855, 12.542, 34.006
-178.719, -200.269, 12.596, 34.039
-178.645, -200.684, 12.654, 34.072
-178.569, -201.101, 12.715, 34.105
-178.489, -201.519, 12.775, 34.138
-178.407, -201.938, 12.833, 34.171
-178.321, -202.359, 12.885, 34.204
-178.232, -202.780, 12.936, 34.237
-178.141, -203.203, 12.987, 34.270
-178.046, -203.626, 13.038, 34.303
-177.948, -204.051, 13.090, 34.336
-177.846, -204.477, 13.140, 34.369
-177.742, -204.903, 13.188, 34.402
-177.634, -205.331, 13.235, 34.435
-177.524, -205.759, 13.283, 34.468
-177.410, -206.188, 13.331, 34.501
-177.292, -206.617, 13.379, 34.534
-177.172, -207.048, 13.426, 34.567
-177.048, -207.479, 13.473, 34.600
-176.922, -207.911, 13.519, 34.633
-176.792, -208.343, 13.565, 34.666
-176.658, -208.776, 13.612, 34.699
-176.522, -209.210, 13.659, 34.732
-176.382, -209.645, 13.706, 34.765
-176.239, -210.080, 13.752, 34.798
-176.093, -210.515, 13.798, 34.831
-175.944, -210.951, 13.845, 34.864
-175.792, -211.388, 13.892, 34.897
-175.636, -211.825, 13.939, 34.930
-175.478, -212.263, 13.986, 34.963
-175.316, -212.701, 14.032, 34.996
-175.151, -213.140, 14.079, 35.029
-174.983, -213.579, 14.126, 35.062
-174.812, -214.019, 14.174, 35.095
-174.638, -214.460, 14.221, 35.128
-174.461, -214.900, 14.268, 35.161
-174.281, -215.342, 14.315, 35.194
-174.098, -215.784, 14.363, 35.227
-173.913, -216.226, 14.411, 35.260
-173.724, -216.669, 14.459, 35.293
-173.532, -217.112, 14.507, 35.326
-173.338, -217.556, 14.555, 35.359
-173.140, -218.001, 14.603, 35.392
-172.940, -218.446, 14.651, 35.425
-172.738, -218.891, 14.700, 35.458
-172.532, -219.337, 14.749, 35.491
-172.324, -219.784, 14.798, 35.524
-172.113, -220.231, 14.847, 35.557
-171.899, -220.678, 14.896, 35.590
-171.683, -221.127, 14.946, 35.623
-171.464, -221.576, 14.995, 35.656
-171.242, -222.025, 15.045, 35.689
-171.018, -222.475, 15.095, 35.722
-170.792, -222.926, 15.145, 35.755
-170.563, -223.377, 15.195, 35.788
-170.332, -223.829, 15.245, 35.821
-170.098, -224.281, 15.295, 35.854
-169.861, -224.734, 15.346, 35.887
-169.623, -225.188, 15.397, 35.920
-169.382, -225.643, 15.449, 35.953
-169.139, -226.098, 15.500, 35.986
-168.893, -226.554, 15.551, 36.019
-168.646, -227.011, 15.602, 36.052
-168.396, -227.468, 15.654, 36.085
-168.143, -227.927, 15.706, 36.118
-167.889, -228.386, 15.758, 36.151
-167.633, -228.846, 15.811, 36.184
-167.374, -229.306, 15.864, 36.217
-167.113, -229.768, 15.916, 36.250
-166.851, -230.230, 15.968, 36.283
-166.586, -230.694, 16.021, 36.316
-166.319, -231.158, 16.075, 36.349
-166.050, -231.623, 16.129, 36.382
-165.780, -232.089, 16.182, 36.415
-165.507, -232.556, 16.235, 36.448
-165.232, -233.024, 16.288, 36.481
-164.956, -233.493, 16.343, 36.514
-164.678, -233.962, 16.398, 36.547
-164.398, -234.433, 16.452, 36.580
-164.116, -234.906, 16.507, 36.613
-163.832, -235.379, 16.561, 36.646
-163.547, -235.853, 16.616, 36.679
-163.260, -236.328, 16.671, 36.712
-162.971, -236.804, 16.727, 36.745
-162.681, -237.282, 16.782, 36.778
-162.388, -237.761, 16.838, 36.811
-162.095, -238.241, 16.894, 36.844
-161.799, -238.722, 16.950, 36.877
-161.503, -239.204, 17.006, 36.910
-161.204, -239.688, 17.063, 36.943
-160.904, -240.173, 17.119, 36.976
-160.603, -240.659, 17.176, 37.009
-160.300, -241.147, 17.233, 37.042
-159.995, -241.635, 17.290, 37.075
-159.690, -242.126, 17.348, 37.108
-159.383, -242.617, 17.406, 37.141
-159.074, -243.111, 17.463, 37.174
-158.764, -243.605, 17.521, 37.207
-158.453, -244.101, 17.580, 37.240
-158.141, -244.599, 17.638, 37.273
-157.827, -245.098, 17.697, 37.306
-157.513, -245.599, 17.756, 37.339
-157.197, -246.101, 17.814, 37.372
-156.880, -246.605, 17.873, 37.405
-156.562, -247.110, 17.932, 37.438
-156.243, -247.618, 17.993, 37.471
-155.923, -248.127, 18.053, 37.504
-155.602, -248.638, 18.113, 37.537
-155.280, -249.150, 18.173, 37.570
-154.957, -249.665, 18.233, 37.603
-154.633, -250.181, 18.293, 37.636
-154.309, -250.699, 18.354, 37.669
-153.984, -251.220, 18.415, 37.702
-153.659, -251.742, 18.477, 37.735
-153.333, -252.266, 18.538, 37.768
-153.007, -252.793, 18.599, 37.801
-152.680, -253.322, 18.658, 37.834
-152.354, -253.853, 18.706, 37.867
-152.028, -254.385, 18.728, 37.900
-151.703, -254.917, 18.706, 37.933
-151.381, -255.448, 18.641, 37.966
-151.061, -255.977, 18.548, 37.999
-150.745, -256.504, 18.438, 38.032
-150.432, -257.028, 18.323, 38.065
-150.122, -257.550, 18.212, 38.098
-149.816, -258.070, 18.112, 38.131
-149.513, -258.588, 18.025, 38.164
-149.212, -259.106, 17.949, 38.197
-148.915, -259.623, 17.885, 38.230
-148.621, -260.139, 17.831, 38.263
-148.329, -260.655, 17.788, 38.296
-148.040, -261.172, 17.754, 38.329
-147.753, -261.689, 17.730, 38.362
-147.469, -262.207, 17.714, 38.395
-147.188, -262.726, 17.705, 38.428
-146.909, -263.247, 17.704, 38.461
-146.632, -263.768, 17.710, 38.494
-146.358, -264.292, 17.721, 38.527
-146.086, -264.817, 17.738, 38.560
-145.816, -265.344, 17.760, 38.593
-145.549, -265.874, 17.787, 38.626
-145.284, -266.405, 17.817, 38.659
-145.021, -266.939, 17.852, 38.692
-144.761, -267.476, 17.890, 38.725
-144.503, -268.015, 17.931, 38.758
-144.248, -268.557, 17.975, 38.791
-143.995, -269.102, 18.022, 38.824
-143.744, -269.649, 18.072, 38.857
-143.496, -270.200, 18.124, 38.890
-143.250, -270.753, 18.178, 38.923
-143.007, -271.310, 18.233, 38.956
-142.766, -271.870, 18.291, 38.989
-142.528, -272.433, 18.348, 39.022
-142.293, -272.999, 18.395, 39.055
-142.061, -273.567, 18.423, 39.088
-141.832, -274.137, 18.435, 39.121
-141.607, -274.709, 18.440, 39.154
-141.385, -275.282, 18.444, 39.187
-141.167, -275.856, 18.451, 39.220
-140.953, -276.433, 18.455, 39.253
-140.742, -277.010, 18.453, 39.286
-140.534, -277.588, 18.443, 39.319
-140.331, -278.168, 18.430, 39.352
-140.132, -278.748, 18.417, 39.385
-139.936, -279.329, 18.403, 39.418
-139.744, -279.911, 18.388, 39.451
-139.557, -280.494, 18.371, 39.484
-139.373, -281.077, 18.351, 39.517
-139.193, -281.661, 18.329, 39.550
-139.017, -282.245, 18.308, 39.583
-138.845, -282.829, 18.286, 39.616
-138.677, -283.414, 18.263, 39.649
-138.514, -284.000, 18.239, 39.682
-138.354, -284.585, 18.215, 39.715
-138.198, -285.171, 18.190, 39.748
-138.045, -285.757, 18.164, 39.781
-137.897, -286.343, 18.138, 39.814
-137.753, -286.929, 18.113, 39.847
-137.612, -287.516, 18.086, 39.880
-137.476, -288.102, 18.059, 39.913
-137.343, -288.688, 18.033, 39.946
-137.214, -289.274, 18.006, 39.979
-137.088, -289.860, 17.979, 40.012
-136.967, -290.446, 17.951, 40.045
-136.848, -291.032, 17.924, 40.078
-136.734, -291.617, 17.896, 40.111
-136.623, -292.203, 17.869, 40.144
-136.516, -292.788, 17.842, 40.177
-136.412, -293.372, 17.814, 40.210
-136.311, -293.957, 17.786, 40.243
-136.214, -294.541, 17.759, 40.276
-136.121, -295.125, 17.731, 40.309
-136.031, -295.708, 17.703, 40.342
-135.944, -296.291, 17.676, 40.375
-135.860, -296.873, 17.648, 40.408
-135.780, -297.455, 17.620, 40.441
-135.702, -298.036, 17.593, 40.474
-135.628, -298.617, 17.565, 40.507
-135.557, -299.198, 17.538, 40.540
-135.490, -299.777, 17.510, 40.573
-135.425, -300.357, 17.483, 40.606
-135.363, -300.935, 17.455, 40.639
-135.304, -301.513, 17.427, 40.672
-135.249, -302.091, 17.400, 40.705
-135.196, -302.668, 17.372, 40.738
-135.146, -303.244, 17.345, 40.771
-135.099, -303.819, 17.318, 40.804
-135.055, -304.394, 17.291, 40.837
-135.014, -304.968, 17.263, 40.870
-134.975, -305.541, 17.236, 40.903
-134.939, -306.114, 17.209, 40.936
-134.907, -306.686, 17.181, 40.969
-134.877, -307.257, 17.154, 41.002
-134.849, -307.828, 17.128, 41.035
-134.825, -308.397, 17.100, 41.068
-134.803, -308.966, 17.073, 41.101
-134.783, -309.534, 17.046, 41.134
-134.767, -310.101, 17.019, 41.167
-134.753, -310.668, 16.993, 41.200
-134.742, -311.233, 16.966, 41.233
-134.734, -311.798, 16.939, 41.266
-134.728, -312.362, 16.912, 41.299
-134.725, -312.925, 16.885, 41.332
-134.724, -313.487, 16.859, 41.365
-134.726, -314.048, 16.832, 41.398
-134.731, -314.608, 16.805, 41.431
-134.738, -315.168, 16.779, 41.464
-134.748, -315.726, 16.752, 41.497
-134.761, -316.284, 16.726, 41.530
-134.776, -316.840, 16.699, 41.563
-134.794, -317.396, 16.673, 41.596
-134.815, -317.950, 16.646, 41.629
-134.838, -318.504, 16.620, 41.662
-134.864, -319.057, 16.594, 41.695
-134.893, -319.608, 16.568, 41.728
-134.924, -320.159, 16.541, 41.761
-134.958, -320.708, 16.515, 41.794
-134.995, -321.257, 16.489, 41.827
-135.034, -321.805, 16.463, 41.860
-135.076, -322.351, 16.437, 41.893
-135.121, -322.896, 16.411, 41.926
-135.168, -323.440, 16.385, 41.959
-135.218, -323.984, 16.359, 41.992
-135.271, -324.526, 16.333, 42.025
-135.327, -325.066, 16.307, 42.058
-135.386, -325.606, 16.281, 42.091
-135.447, -326.145, 16.256, 42.124
-135.511, -326.682, 16.230, 42.157
-135.578, -327.218, 16.204, 42.190
-135.648, -327.753, 16.178, 42.223
-135.721, -328.286, 16.153, 42.256
-135.797, -328.819, 16.127, 42.289
-135.875, -329.350, 16.102, 42.322
-135.957, -329.879, 16.076, 42.355
-136.041, -330.408, 16.051, 42.388
-136.129, -330.935, 16.025, 42.421
-136.219, -331.461, 16.000, 42.454
-136.313, -331.985, 15.975, 42.487
-136.409, -332.508, 15.949, 42.520
-136.509, -333.029, 15.924, 42.553
-136.612, -333.549, 15.899, 42.586
-136.718, -334.068, 15.874, 42.619
-136.827, -334.585, 15.849, 42.652
-136.939, -335.100, 15.823, 42.685
-137.055, -335.614, 15.799, 42.718
-137.173, -336.126, 15.774, 42.751
-137.295, -336.637, 15.748, 42.784
-137.420, -337.146, 15.723, 42.817
-137.549, -337.653, 15.698, 42.850
-137.681, -338.159, 15.674, 42.883
-137.816, -338.662, 15.649, 42.916
-137.955, -339.164, 15.624, 42.949
-138.097, -339.665, 15.599, 42.982
-138.243, -340.163, 15.574, 43.015
-138.391, -340.660, 15.550, 43.048
-138.544, -341.154, 15.525, 43.081
-138.699, -341.647, 15.501, 43.114
-138.859, -342.138, 15.477, 43.147
-139.021, -342.626, 15.452, 43.180
-139.187, -343.113, 15.427, 43.213
-139.356, -343.598, 15.403, 43.246
-139.528, -344.081, 15.379, 43.279
-139.704, -344.561, 15.354, 43.312
-139.883, -345.040, 15.330, 43.345
-140.065, -345.517, 15.306, 43.378
-140.250, -345.991, 15.282, 43.411
-140.438, -346.464, 15.258, 43.444
-140.629, -346.934, 15.233, 43.477
-140.823, -347.403, 15.209, 43.510
-141.020, -347.869, 15.185, 43.543
-141.219, -348.333, 15.162, 43.576
-141.421, -348.796, 15.138, 43.609
-141.626, -349.256, 15.114, 43.642
-141.833, -349.715, 15.090, 43.675
-142.043, -350.171, 15.066, 43.708
-142.255, -350.625, 15.042, 43.741
-142.469, -351.078, 15.020, 43.774
-142.685, -351.529, 15.007, 43.807
-142.904, -351.979, 15.004, 43.840
-143.126, -352.427, 15.010, 43.873
-143.349, -352.875, 15.023, 43.906
-143.576, -353.323, 15.044, 43.939
-143.804, -353.770, 15.071, 43.972
-144.035, -354.218, 15.104, 44.005
-144.269, -354.665, 15.142, 44.038
-144.505, -355.113, 15.185, 44.071
-144.744, -355.561, 15.232, 44.104
-144.985, -356.009, 15.283, 44.137
-145.228, -356.459, 15.338, 44.170
-145.474, -356.909, 15.396, 44.203
-145.722, -357.360, 15.457, 44.236
-145.973, -357.813, 15.521, 44.269
-146.226, -358.266, 15.587, 44.302
-146.481, -358.721, 15.655, 44.335
-146.739, -359.177, 15.725, 44.368
-146.998, -359.635, 15.797, 44.401
-147.261, -360.094, 15.871, 44.434
-147.525, -360.555, 15.946, 44.467
-147.791, -361.017, 16.023, 44.500
-148.060, -361.481, 16.098, 44.533
-148.331, -361.947, 16.170, 44.566
-148.603, -362.414, 16.239, 44.599
-148.877, -362.883, 16.305, 44.632
-149.154, -363.353, 16.369, 44.665
-149.431, -363.825, 16.434, 44.698
-149.711, -364.298, 16.497, 44.731
-149.992, -364.772, 16.560, 44.764
-150.274, -365.248, 16.622, 44.797
-150.558, -365.726, 16.683, 44.830
-150.843, -366.205, 16.743, 44.863
-151.130, -366.686, 16.803, 44.896
-151.418, -367.168, 16.863, 44.929
-151.707, -367.652, 16.922, 44.962
-151.997, -368.137, 16.981, 44.995
-152.289, -368.624, 17.040, 45.028
-152.582, -369.112, 17.098, 45.061
-152.875, -369.602, 17.157, 45.094
-153.170, -370.094, 17.217, 45.127
-153.466, -370.588, 17.276, 45.160
-153.763, -371.083, 17.334, 45.193
-154.061, -371.580, 17.393, 45.226
-154.360, -372.078, 17.452, 45.259
-154.659, -372.578, 17.510, 45.292
-154.960, -373.081, 17.569, 45.325
-155.261, -373.585, 17.628, 45.358
-155.563, -374.090, 17.687, 45.391
-155.866, -374.598, 17.746, 45.424
-156.170, -375.107, 17.806, 45.457
-156.474, -375.618, 17.866, 45.490
-156.779, -376.132, 17.926, 45.523
-157.085, -376.647, 17.985, 45.556
-157.392, -377.164, 18.045, 45.589
-157.699, -377.683, 18.105, 45.622
-158.007, -378.204, 18.166, 45.655
-158.315, -378.726, 18.226, 45.688
-158.624, -379.251, 18.287, 45.721
-158.933, -379.778, 18.348, 45.754
-159.243, -380.307, 18.409, 45.787
-159.554, -380.839, 18.471, 45.820
-159.865, -381.372, 18.532, 45.853
-160.176, -381.907, 18.594, 45.886
-160.488, -382.444, 18.656, 45.919
-160.801, -382.984, 18.718, 45.952
-161.113, -383.526, 18.780, 45.985
-161.427, -384.070, 18.842, 46.018
-161.740, -384.616, 18.905, 46.051
-162.054, -385.164, 18.968, 46.084
-162.368, -385.714, 19.031, 46.117
-162.683, -386.267, 19.095, 46.150
